image_file,Hand wash,Laundry,Dry clean,Air dry,Tumble dry,Flat dry
leather_jacket_1576.jpeg,0,0,1,0,0,0
leather_jacket_170.jpeg,0,0,1,0,0,0
leather_jacket_1126.jpeg,0,0,1,0,0,0
leather_jacket_873.jpeg,0,0,1,0,0,0
leather_jacket_1825.jpeg,0,0,1,0,0,0
leather_jacket_1960.jpeg,0,0,1,0,0,0
leather_jacket_936.jpeg,0,0,1,0,0,0
leather_jacket_1433.jpeg,0,0,1,0,0,0
leather_jacket_465.jpeg,0,0,1,0,0,0
leather_jacket_1063.jpeg,0,0,1,0,0,0
leather_jacket_1599.jpeg,0,0,1,0,0,0
leather_jacket_259.jpeg,0,0,1,0,0,0
leather_jacket_609.jpeg,0,0,1,0,0,0
leather_jacket_2073.jpeg,0,0,1,0,0,0
leather_jacket_1872.jpeg,0,0,1,0,0,0
leather_jacket_824.jpeg,0,0,1,0,0,0
leather_jacket_1171.jpeg,0,0,1,0,0,0
leather_jacket_127.jpeg,0,0,1,0,0,0
leather_jacket_1521.jpeg,0,0,1,0,0,0
leather_jacket_577.jpeg,0,0,1,0,0,0
leather_jacket_1034.jpeg,0,0,1,0,0,0
leather_jacket_598.jpeg,0,0,1,0,0,0
leather_jacket_432.jpeg,0,0,1,0,0,0
leather_jacket_1464.jpeg,0,0,1,0,0,0
leather_jacket_961.jpeg,0,0,1,0,0,0
leather_jacket_1937.jpeg,0,0,1,0,0,0
leather_jacket_2024.jpeg,0,0,1,0,0,0
leather_jacket_1608.jpeg,0,0,1,0,0,0
leather_jacket_1258.jpeg,0,0,1,0,0,0
leather_jacket_561.jpeg,0,0,1,0,0,0
leather_jacket_1537.jpeg,0,0,1,0,0,0
leather_jacket_131.jpeg,0,0,1,0,0,0
leather_jacket_49.jpeg,0,0,1,0,0,0
leather_jacket_1167.jpeg,0,0,1,0,0,0
leather_jacket_998.jpeg,0,0,1,0,0,0
leather_jacket_832.jpeg,0,0,1,0,0,0
leather_jacket_1864.jpeg,0,0,1,0,0,0
leather_jacket_1921.jpeg,0,0,1,0,0,0
leather_jacket_977.jpeg,0,0,1,0,0,0
leather_jacket_1472.jpeg,0,0,1,0,0,0
leather_jacket_424.jpeg,0,0,1,0,0,0
leather_jacket_1188.jpeg,0,0,1,0,0,0
leather_jacket_1022.jpeg,0,0,1,0,0,0
leather_jacket_218.jpeg,0,0,1,0,0,0
leather_jacket_648.jpeg,0,0,1,0,0,0
leather_jacket_2032.jpeg,0,0,1,0,0,0
leather_jacket_1833.jpeg,0,0,1,0,0,0
leather_jacket_865.jpeg,0,0,1,0,0,0
leather_jacket_1999.jpeg,0,0,1,0,0,0
leather_jacket_1130.jpeg,0,0,1,0,0,0
leather_jacket_166.jpeg,0,0,1,0,0,0
leather_jacket_1560.jpeg,0,0,1,0,0,0
leather_jacket_536.jpeg,0,0,1,0,0,0
leather_jacket_1075.jpeg,0,0,1,0,0,0
leather_jacket_473.jpeg,0,0,1,0,0,0
leather_jacket_1425.jpeg,0,0,1,0,0,0
leather_jacket_189.jpeg,0,0,1,0,0,0
leather_jacket_920.jpeg,0,0,1,0,0,0
leather_jacket_1976.jpeg,0,0,1,0,0,0
leather_jacket_2065.jpeg,0,0,1,0,0,0
leather_jacket_1649.jpeg,0,0,1,0,0,0
leather_jacket_1219.jpeg,0,0,1,0,0,0
leather_jacket_408.jpeg,0,0,1,0,0,0
leather_jacket_1848.jpeg,0,0,1,0,0,0
leather_jacket_65.jpeg,0,0,1,0,0,0
leather_jacket_1632.jpeg,0,0,1,0,0,0
leather_jacket_664.jpeg,0,0,1,0,0,0
leather_jacket_1262.jpeg,0,0,1,0,0,0
leather_jacket_1798.jpeg,0,0,1,0,0,0
leather_jacket_234.jpeg,0,0,1,0,0,0
leather_jacket_721.jpeg,0,0,1,0,0,0
leather_jacket_1777.jpeg,0,0,1,0,0,0
leather_jacket_371.jpeg,0,0,1,0,0,0
leather_jacket_1327.jpeg,0,0,1,0,0,0
leather_jacket_1409.jpeg,0,0,1,0,0,0
leather_jacket_1059.jpeg,0,0,1,0,0,0
leather_jacket_32.jpeg,0,0,1,0,0,0
leather_jacket_849.jpeg,0,0,1,0,0,0
leather_jacket_263.jpeg,0,0,1,0,0,0
leather_jacket_799.jpeg,0,0,1,0,0,0
leather_jacket_1235.jpeg,0,0,1,0,0,0
leather_jacket_633.jpeg,0,0,1,0,0,0
leather_jacket_1665.jpeg,0,0,1,0,0,0
leather_jacket_2049.jpeg,0,0,1,0,0,0
leather_jacket_1370.jpeg,0,0,1,0,0,0
leather_jacket_326.jpeg,0,0,1,0,0,0
leather_jacket_1720.jpeg,0,0,1,0,0,0
leather_jacket_776.jpeg,0,0,1,0,0,0
leather_jacket_449.jpeg,0,0,1,0,0,0
leather_jacket_1809.jpeg,0,0,1,0,0,0
leather_jacket_24.jpeg,0,0,1,0,0,0
leather_jacket_1673.jpeg,0,0,1,0,0,0
leather_jacket_1389.jpeg,0,0,1,0,0,0
leather_jacket_625.jpeg,0,0,1,0,0,0
leather_jacket_1223.jpeg,0,0,1,0,0,0
leather_jacket_275.jpeg,0,0,1,0,0,0
leather_jacket_760.jpeg,0,0,1,0,0,0
leather_jacket_1736.jpeg,0,0,1,0,0,0
leather_jacket_330.jpeg,0,0,1,0,0,0
leather_jacket_1366.jpeg,0,0,1,0,0,0
leather_jacket_1448.jpeg,0,0,1,0,0,0
leather_jacket_1018.jpeg,0,0,1,0,0,0
leather_jacket_73.jpeg,0,0,1,0,0,0
leather_jacket_808.jpeg,0,0,1,0,0,0
leather_jacket_222.jpeg,0,0,1,0,0,0
leather_jacket_1274.jpeg,0,0,1,0,0,0
leather_jacket_672.jpeg,0,0,1,0,0,0
leather_jacket_388.jpeg,0,0,1,0,0,0
leather_jacket_1624.jpeg,0,0,1,0,0,0
leather_jacket_2008.jpeg,0,0,1,0,0,0
leather_jacket_1331.jpeg,0,0,1,0,0,0
leather_jacket_367.jpeg,0,0,1,0,0,0
leather_jacket_1761.jpeg,0,0,1,0,0,0
leather_jacket_737.jpeg,0,0,1,0,0,0
leather_jacket_740.jpeg,0,0,1,0,0,0
leather_jacket_1716.jpeg,0,0,1,0,0,0
leather_jacket_310.jpeg,0,0,1,0,0,0
leather_jacket_1346.jpeg,0,0,1,0,0,0
leather_jacket_2090.jpeg,0,0,1,0,0,0
leather_jacket_1653.jpeg,0,0,1,0,0,0
leather_jacket_605.jpeg,0,0,1,0,0,0
leather_jacket_1203.jpeg,0,0,1,0,0,0
leather_jacket_255.jpeg,0,0,1,0,0,0
leather_jacket_1829.jpeg,0,0,1,0,0,0
leather_jacket_1983.jpeg,0,0,1,0,0,0
leather_jacket_486.jpeg,0,0,1,0,0,0
leather_jacket_1080.jpeg,0,0,1,0,0,0
leather_jacket_1595.jpeg,0,0,1,0,0,0
leather_jacket_469.jpeg,0,0,1,0,0,0
leather_jacket_193.jpeg,0,0,1,0,0,0
leather_jacket_890.jpeg,0,0,1,0,0,0
leather_jacket_1311.jpeg,0,0,1,0,0,0
leather_jacket_347.jpeg,0,0,1,0,0,0
leather_jacket_1741.jpeg,0,0,1,0,0,0
leather_jacket_717.jpeg,0,0,1,0,0,0
leather_jacket_202.jpeg,0,0,1,0,0,0
leather_jacket_1254.jpeg,0,0,1,0,0,0
leather_jacket_652.jpeg,0,0,1,0,0,0
leather_jacket_1604.jpeg,0,0,1,0,0,0
leather_jacket_2028.jpeg,0,0,1,0,0,0
leather_jacket_1487.jpeg,0,0,1,0,0,0
leather_jacket_53.jpeg,0,0,1,0,0,0
leather_jacket_982.jpeg,0,0,1,0,0,0
leather_jacket_828.jpeg,0,0,1,0,0,0
leather_jacket_1891.jpeg,0,0,1,0,0,0
leather_jacket_1468.jpeg,0,0,1,0,0,0
leather_jacket_1192.jpeg,0,0,1,0,0,0
leather_jacket_1038.jpeg,0,0,1,0,0,0
leather_jacket_594.jpeg,0,0,1,0,0,0
leather_jacket_701.jpeg,0,0,1,0,0,0
leather_jacket_1757.jpeg,0,0,1,0,0,0
leather_jacket_351.jpeg,0,0,1,0,0,0
leather_jacket_1307.jpeg,0,0,1,0,0,0
leather_jacket_1612.jpeg,0,0,1,0,0,0
leather_jacket_644.jpeg,0,0,1,0,0,0
leather_jacket_1242.jpeg,0,0,1,0,0,0
leather_jacket_214.jpeg,0,0,1,0,0,0
leather_jacket_1868.jpeg,0,0,1,0,0,0
leather_jacket_994.jpeg,0,0,1,0,0,0
leather_jacket_45.jpeg,0,0,1,0,0,0
leather_jacket_1491.jpeg,0,0,1,0,0,0
leather_jacket_582.jpeg,0,0,1,0,0,0
leather_jacket_428.jpeg,0,0,1,0,0,0
leather_jacket_1184.jpeg,0,0,1,0,0,0
leather_jacket_1887.jpeg,0,0,1,0,0,0
leather_jacket_2086.jpeg,0,0,1,0,0,0
leather_jacket_1350.jpeg,0,0,1,0,0,0
leather_jacket_306.jpeg,0,0,1,0,0,0
leather_jacket_1700.jpeg,0,0,1,0,0,0
leather_jacket_756.jpeg,0,0,1,0,0,0
leather_jacket_243.jpeg,0,0,1,0,0,0
leather_jacket_1215.jpeg,0,0,1,0,0,0
leather_jacket_613.jpeg,0,0,1,0,0,0
leather_jacket_1645.jpeg,0,0,1,0,0,0
leather_jacket_2069.jpeg,0,0,1,0,0,0
leather_jacket_1096.jpeg,0,0,1,0,0,0
leather_jacket_12.jpeg,0,0,1,0,0,0
leather_jacket_490.jpeg,0,0,1,0,0,0
leather_jacket_1995.jpeg,0,0,1,0,0,0
leather_jacket_869.jpeg,0,0,1,0,0,0
leather_jacket_886.jpeg,0,0,1,0,0,0
leather_jacket_1429.jpeg,0,0,1,0,0,0
leather_jacket_185.jpeg,0,0,1,0,0,0
leather_jacket_1079.jpeg,0,0,1,0,0,0
leather_jacket_1583.jpeg,0,0,1,0,0,0
leather_jacket_1794.jpeg,0,0,1,0,0,0
leather_jacket_238.jpeg,0,0,1,0,0,0
leather_jacket_668.jpeg,0,0,1,0,0,0
leather_jacket_392.jpeg,0,0,1,0,0,0
leather_jacket_2012.jpeg,0,0,1,0,0,0
leather_jacket_687.jpeg,0,0,1,0,0,0
leather_jacket_1281.jpeg,0,0,1,0,0,0
leather_jacket_1901.jpeg,0,0,1,0,0,0
leather_jacket_957.jpeg,0,0,1,0,0,0
leather_jacket_1452.jpeg,0,0,1,0,0,0
leather_jacket_86.jpeg,0,0,1,0,0,0
leather_jacket_404.jpeg,0,0,1,0,0,0
leather_jacket_1002.jpeg,0,0,1,0,0,0
leather_jacket_541.jpeg,0,0,1,0,0,0
leather_jacket_1517.jpeg,0,0,1,0,0,0
leather_jacket_111.jpeg,0,0,1,0,0,0
leather_jacket_69.jpeg,0,0,1,0,0,0
leather_jacket_1147.jpeg,0,0,1,0,0,0
leather_jacket_812.jpeg,0,0,1,0,0,0
leather_jacket_1844.jpeg,0,0,1,0,0,0
leather_jacket_2045.jpeg,0,0,1,0,0,0
leather_jacket_1669.jpeg,0,0,1,0,0,0
leather_jacket_1393.jpeg,0,0,1,0,0,0
leather_jacket_795.jpeg,0,0,1,0,0,0
leather_jacket_1239.jpeg,0,0,1,0,0,0
leather_jacket_280.jpeg,0,0,1,0,0,0
leather_jacket_1686.jpeg,0,0,1,0,0,0
leather_jacket_2100.jpeg,0,0,1,0,0,0
leather_jacket_1055.jpeg,0,0,1,0,0,0
leather_jacket_453.jpeg,0,0,1,0,0,0
leather_jacket_1405.jpeg,0,0,1,0,0,0
leather_jacket_900.jpeg,0,0,1,0,0,0
leather_jacket_1956.jpeg,0,0,1,0,0,0
leather_jacket_1813.jpeg,0,0,1,0,0,0
leather_jacket_845.jpeg,0,0,1,0,0,0
leather_jacket_1110.jpeg,0,0,1,0,0,0
leather_jacket_146.jpeg,0,0,1,0,0,0
leather_jacket_1540.jpeg,0,0,1,0,0,0
leather_jacket_516.jpeg,0,0,1,0,0,0
leather_jacket_279.jpeg,0,0,1,0,0,0
leather_jacket_783.jpeg,0,0,1,0,0,0
leather_jacket_1385.jpeg,0,0,1,0,0,0
leather_jacket_629.jpeg,0,0,1,0,0,0
leather_jacket_2053.jpeg,0,0,1,0,0,0
leather_jacket_1690.jpeg,0,0,1,0,0,0
leather_jacket_296.jpeg,0,0,1,0,0,0
leather_jacket_1940.jpeg,0,0,1,0,0,0
leather_jacket_916.jpeg,0,0,1,0,0,0
leather_jacket_1413.jpeg,0,0,1,0,0,0
leather_jacket_445.jpeg,0,0,1,0,0,0
leather_jacket_1043.jpeg,0,0,1,0,0,0
leather_jacket_500.jpeg,0,0,1,0,0,0
leather_jacket_1556.jpeg,0,0,1,0,0,0
leather_jacket_150.jpeg,0,0,1,0,0,0
leather_jacket_1106.jpeg,0,0,1,0,0,0
leather_jacket_28.jpeg,0,0,1,0,0,0
leather_jacket_853.jpeg,0,0,1,0,0,0
leather_jacket_1805.jpeg,0,0,1,0,0,0
leather_jacket_2004.jpeg,0,0,1,0,0,0
leather_jacket_384.jpeg,0,0,1,0,0,0
leather_jacket_1628.jpeg,0,0,1,0,0,0
leather_jacket_1278.jpeg,0,0,1,0,0,0
leather_jacket_1782.jpeg,0,0,1,0,0,0
leather_jacket_1297.jpeg,0,0,1,0,0,0
leather_jacket_691.jpeg,0,0,1,0,0,0
leather_jacket_1014.jpeg,0,0,1,0,0,0
leather_jacket_90.jpeg,0,0,1,0,0,0
leather_jacket_412.jpeg,0,0,1,0,0,0
leather_jacket_1444.jpeg,0,0,1,0,0,0
leather_jacket_941.jpeg,0,0,1,0,0,0
leather_jacket_1917.jpeg,0,0,1,0,0,0
leather_jacket_2.jpeg,0,0,1,0,0,0
leather_jacket_1852.jpeg,0,0,1,0,0,0
leather_jacket_804.jpeg,0,0,1,0,0,0
leather_jacket_1151.jpeg,0,0,1,0,0,0
leather_jacket_107.jpeg,0,0,1,0,0,0
leather_jacket_1501.jpeg,0,0,1,0,0,0
leather_jacket_557.jpeg,0,0,1,0,0,0
leather_jacket_1015.jpeg,0,0,1,0,0,0
leather_jacket_413.jpeg,0,0,1,0,0,0
leather_jacket_91.jpeg,0,0,1,0,0,0
leather_jacket_1445.jpeg,0,0,1,0,0,0
leather_jacket_940.jpeg,0,0,1,0,0,0
leather_jacket_1916.jpeg,0,0,1,0,0,0
leather_jacket_1853.jpeg,0,0,1,0,0,0
leather_jacket_3.jpeg,0,0,1,0,0,0
leather_jacket_805.jpeg,0,0,1,0,0,0
leather_jacket_1150.jpeg,0,0,1,0,0,0
leather_jacket_106.jpeg,0,0,1,0,0,0
leather_jacket_1500.jpeg,0,0,1,0,0,0
leather_jacket_556.jpeg,0,0,1,0,0,0
leather_jacket_2005.jpeg,0,0,1,0,0,0
leather_jacket_385.jpeg,0,0,1,0,0,0
leather_jacket_1629.jpeg,0,0,1,0,0,0
leather_jacket_1279.jpeg,0,0,1,0,0,0
leather_jacket_1783.jpeg,0,0,1,0,0,0
leather_jacket_1296.jpeg,0,0,1,0,0,0
leather_jacket_690.jpeg,0,0,1,0,0,0
leather_jacket_1941.jpeg,0,0,1,0,0,0
leather_jacket_917.jpeg,0,0,1,0,0,0
leather_jacket_1412.jpeg,0,0,1,0,0,0
leather_jacket_444.jpeg,0,0,1,0,0,0
leather_jacket_1042.jpeg,0,0,1,0,0,0
leather_jacket_501.jpeg,0,0,1,0,0,0
leather_jacket_1557.jpeg,0,0,1,0,0,0
leather_jacket_151.jpeg,0,0,1,0,0,0
leather_jacket_1107.jpeg,0,0,1,0,0,0
leather_jacket_29.jpeg,0,0,1,0,0,0
leather_jacket_852.jpeg,0,0,1,0,0,0
leather_jacket_1804.jpeg,0,0,1,0,0,0
leather_jacket_278.jpeg,0,0,1,0,0,0
leather_jacket_782.jpeg,0,0,1,0,0,0
leather_jacket_1384.jpeg,0,0,1,0,0,0
leather_jacket_628.jpeg,0,0,1,0,0,0
leather_jacket_2052.jpeg,0,0,1,0,0,0
leather_jacket_1691.jpeg,0,0,1,0,0,0
leather_jacket_297.jpeg,0,0,1,0,0,0
leather_jacket_1054.jpeg,0,0,1,0,0,0
leather_jacket_452.jpeg,0,0,1,0,0,0
leather_jacket_1404.jpeg,0,0,1,0,0,0
leather_jacket_901.jpeg,0,0,1,0,0,0
leather_jacket_1957.jpeg,0,0,1,0,0,0
leather_jacket_1812.jpeg,0,0,1,0,0,0
leather_jacket_844.jpeg,0,0,1,0,0,0
leather_jacket_1111.jpeg,0,0,1,0,0,0
leather_jacket_147.jpeg,0,0,1,0,0,0
leather_jacket_1541.jpeg,0,0,1,0,0,0
leather_jacket_517.jpeg,0,0,1,0,0,0
leather_jacket_2044.jpeg,0,0,1,0,0,0
leather_jacket_1668.jpeg,0,0,1,0,0,0
leather_jacket_1392.jpeg,0,0,1,0,0,0
leather_jacket_794.jpeg,0,0,1,0,0,0
leather_jacket_1238.jpeg,0,0,1,0,0,0
leather_jacket_281.jpeg,0,0,1,0,0,0
leather_jacket_1687.jpeg,0,0,1,0,0,0
leather_jacket_2101.jpeg,0,0,1,0,0,0
leather_jacket_1900.jpeg,0,0,1,0,0,0
leather_jacket_956.jpeg,0,0,1,0,0,0
leather_jacket_1453.jpeg,0,0,1,0,0,0
leather_jacket_405.jpeg,0,0,1,0,0,0
leather_jacket_87.jpeg,0,0,1,0,0,0
leather_jacket_1003.jpeg,0,0,1,0,0,0
leather_jacket_540.jpeg,0,0,1,0,0,0
leather_jacket_1516.jpeg,0,0,1,0,0,0
leather_jacket_110.jpeg,0,0,1,0,0,0
leather_jacket_68.jpeg,0,0,1,0,0,0
leather_jacket_1146.jpeg,0,0,1,0,0,0
leather_jacket_813.jpeg,0,0,1,0,0,0
leather_jacket_1845.jpeg,0,0,1,0,0,0
leather_jacket_1795.jpeg,0,0,1,0,0,0
leather_jacket_239.jpeg,0,0,1,0,0,0
leather_jacket_669.jpeg,0,0,1,0,0,0
leather_jacket_393.jpeg,0,0,1,0,0,0
leather_jacket_2013.jpeg,0,0,1,0,0,0
leather_jacket_686.jpeg,0,0,1,0,0,0
leather_jacket_1280.jpeg,0,0,1,0,0,0
leather_jacket_1097.jpeg,0,0,1,0,0,0
leather_jacket_491.jpeg,0,0,1,0,0,0
leather_jacket_13.jpeg,0,0,1,0,0,0
leather_jacket_1994.jpeg,0,0,1,0,0,0
leather_jacket_868.jpeg,0,0,1,0,0,0
leather_jacket_887.jpeg,0,0,1,0,0,0
leather_jacket_1428.jpeg,0,0,1,0,0,0
leather_jacket_184.jpeg,0,0,1,0,0,0
leather_jacket_1078.jpeg,0,0,1,0,0,0
leather_jacket_1582.jpeg,0,0,1,0,0,0
leather_jacket_2087.jpeg,0,0,1,0,0,0
leather_jacket_1351.jpeg,0,0,1,0,0,0
leather_jacket_307.jpeg,0,0,1,0,0,0
leather_jacket_1701.jpeg,0,0,1,0,0,0
leather_jacket_757.jpeg,0,0,1,0,0,0
leather_jacket_242.jpeg,0,0,1,0,0,0
leather_jacket_1214.jpeg,0,0,1,0,0,0
leather_jacket_612.jpeg,0,0,1,0,0,0
leather_jacket_1644.jpeg,0,0,1,0,0,0
leather_jacket_2068.jpeg,0,0,1,0,0,0
leather_jacket_1869.jpeg,0,0,1,0,0,0
leather_jacket_995.jpeg,0,0,1,0,0,0
leather_jacket_44.jpeg,0,0,1,0,0,0
leather_jacket_1490.jpeg,0,0,1,0,0,0
leather_jacket_583.jpeg,0,0,1,0,0,0
leather_jacket_429.jpeg,0,0,1,0,0,0
leather_jacket_1185.jpeg,0,0,1,0,0,0
leather_jacket_1886.jpeg,0,0,1,0,0,0
leather_jacket_700.jpeg,0,0,1,0,0,0
leather_jacket_1756.jpeg,0,0,1,0,0,0
leather_jacket_350.jpeg,0,0,1,0,0,0
leather_jacket_1306.jpeg,0,0,1,0,0,0
leather_jacket_1613.jpeg,0,0,1,0,0,0
leather_jacket_645.jpeg,0,0,1,0,0,0
leather_jacket_1243.jpeg,0,0,1,0,0,0
leather_jacket_215.jpeg,0,0,1,0,0,0
leather_jacket_1486.jpeg,0,0,1,0,0,0
leather_jacket_52.jpeg,0,0,1,0,0,0
leather_jacket_983.jpeg,0,0,1,0,0,0
leather_jacket_829.jpeg,0,0,1,0,0,0
leather_jacket_1890.jpeg,0,0,1,0,0,0
leather_jacket_1469.jpeg,0,0,1,0,0,0
leather_jacket_1193.jpeg,0,0,1,0,0,0
leather_jacket_1039.jpeg,0,0,1,0,0,0
leather_jacket_595.jpeg,0,0,1,0,0,0
leather_jacket_1310.jpeg,0,0,1,0,0,0
leather_jacket_346.jpeg,0,0,1,0,0,0
leather_jacket_1740.jpeg,0,0,1,0,0,0
leather_jacket_716.jpeg,0,0,1,0,0,0
leather_jacket_203.jpeg,0,0,1,0,0,0
leather_jacket_1255.jpeg,0,0,1,0,0,0
leather_jacket_653.jpeg,0,0,1,0,0,0
leather_jacket_1605.jpeg,0,0,1,0,0,0
leather_jacket_2029.jpeg,0,0,1,0,0,0
leather_jacket_1828.jpeg,0,0,1,0,0,0
leather_jacket_1982.jpeg,0,0,1,0,0,0
leather_jacket_487.jpeg,0,0,1,0,0,0
leather_jacket_1081.jpeg,0,0,1,0,0,0
leather_jacket_1594.jpeg,0,0,1,0,0,0
leather_jacket_468.jpeg,0,0,1,0,0,0
leather_jacket_192.jpeg,0,0,1,0,0,0
leather_jacket_891.jpeg,0,0,1,0,0,0
leather_jacket_741.jpeg,0,0,1,0,0,0
leather_jacket_1717.jpeg,0,0,1,0,0,0
leather_jacket_311.jpeg,0,0,1,0,0,0
leather_jacket_1347.jpeg,0,0,1,0,0,0
leather_jacket_2091.jpeg,0,0,1,0,0,0
leather_jacket_1652.jpeg,0,0,1,0,0,0
leather_jacket_604.jpeg,0,0,1,0,0,0
leather_jacket_1202.jpeg,0,0,1,0,0,0
leather_jacket_254.jpeg,0,0,1,0,0,0
leather_jacket_223.jpeg,0,0,1,0,0,0
leather_jacket_1275.jpeg,0,0,1,0,0,0
leather_jacket_673.jpeg,0,0,1,0,0,0
leather_jacket_389.jpeg,0,0,1,0,0,0
leather_jacket_1625.jpeg,0,0,1,0,0,0
leather_jacket_2009.jpeg,0,0,1,0,0,0
leather_jacket_1330.jpeg,0,0,1,0,0,0
leather_jacket_366.jpeg,0,0,1,0,0,0
leather_jacket_1760.jpeg,0,0,1,0,0,0
leather_jacket_736.jpeg,0,0,1,0,0,0
leather_jacket_1449.jpeg,0,0,1,0,0,0
leather_jacket_1019.jpeg,0,0,1,0,0,0
leather_jacket_72.jpeg,0,0,1,0,0,0
leather_jacket_809.jpeg,0,0,1,0,0,0
leather_jacket_1672.jpeg,0,0,1,0,0,0
leather_jacket_1388.jpeg,0,0,1,0,0,0
leather_jacket_624.jpeg,0,0,1,0,0,0
leather_jacket_1222.jpeg,0,0,1,0,0,0
leather_jacket_274.jpeg,0,0,1,0,0,0
leather_jacket_761.jpeg,0,0,1,0,0,0
leather_jacket_1737.jpeg,0,0,1,0,0,0
leather_jacket_331.jpeg,0,0,1,0,0,0
leather_jacket_1367.jpeg,0,0,1,0,0,0
leather_jacket_448.jpeg,0,0,1,0,0,0
leather_jacket_1808.jpeg,0,0,1,0,0,0
leather_jacket_25.jpeg,0,0,1,0,0,0
leather_jacket_262.jpeg,0,0,1,0,0,0
leather_jacket_798.jpeg,0,0,1,0,0,0
leather_jacket_1234.jpeg,0,0,1,0,0,0
leather_jacket_632.jpeg,0,0,1,0,0,0
leather_jacket_1664.jpeg,0,0,1,0,0,0
leather_jacket_2048.jpeg,0,0,1,0,0,0
leather_jacket_1371.jpeg,0,0,1,0,0,0
leather_jacket_327.jpeg,0,0,1,0,0,0
leather_jacket_1721.jpeg,0,0,1,0,0,0
leather_jacket_777.jpeg,0,0,1,0,0,0
leather_jacket_1408.jpeg,0,0,1,0,0,0
leather_jacket_1058.jpeg,0,0,1,0,0,0
leather_jacket_33.jpeg,0,0,1,0,0,0
leather_jacket_848.jpeg,0,0,1,0,0,0
leather_jacket_1633.jpeg,0,0,1,0,0,0
leather_jacket_665.jpeg,0,0,1,0,0,0
leather_jacket_1263.jpeg,0,0,1,0,0,0
leather_jacket_1799.jpeg,0,0,1,0,0,0
leather_jacket_235.jpeg,0,0,1,0,0,0
leather_jacket_720.jpeg,0,0,1,0,0,0
leather_jacket_1776.jpeg,0,0,1,0,0,0
leather_jacket_370.jpeg,0,0,1,0,0,0
leather_jacket_1326.jpeg,0,0,1,0,0,0
leather_jacket_409.jpeg,0,0,1,0,0,0
leather_jacket_1849.jpeg,0,0,1,0,0,0
leather_jacket_64.jpeg,0,0,1,0,0,0
leather_jacket_2064.jpeg,0,0,1,0,0,0
leather_jacket_1648.jpeg,0,0,1,0,0,0
leather_jacket_1218.jpeg,0,0,1,0,0,0
leather_jacket_1832.jpeg,0,0,1,0,0,0
leather_jacket_864.jpeg,0,0,1,0,0,0
leather_jacket_1998.jpeg,0,0,1,0,0,0
leather_jacket_1131.jpeg,0,0,1,0,0,0
leather_jacket_167.jpeg,0,0,1,0,0,0
leather_jacket_1561.jpeg,0,0,1,0,0,0
leather_jacket_537.jpeg,0,0,1,0,0,0
leather_jacket_1074.jpeg,0,0,1,0,0,0
leather_jacket_472.jpeg,0,0,1,0,0,0
leather_jacket_1424.jpeg,0,0,1,0,0,0
leather_jacket_188.jpeg,0,0,1,0,0,0
leather_jacket_921.jpeg,0,0,1,0,0,0
leather_jacket_1977.jpeg,0,0,1,0,0,0
leather_jacket_219.jpeg,0,0,1,0,0,0
leather_jacket_649.jpeg,0,0,1,0,0,0
leather_jacket_2033.jpeg,0,0,1,0,0,0
leather_jacket_560.jpeg,0,0,1,0,0,0
leather_jacket_1536.jpeg,0,0,1,0,0,0
leather_jacket_130.jpeg,0,0,1,0,0,0
leather_jacket_48.jpeg,0,0,1,0,0,0
leather_jacket_1166.jpeg,0,0,1,0,0,0
leather_jacket_999.jpeg,0,0,1,0,0,0
leather_jacket_833.jpeg,0,0,1,0,0,0
leather_jacket_1865.jpeg,0,0,1,0,0,0
leather_jacket_1920.jpeg,0,0,1,0,0,0
leather_jacket_976.jpeg,0,0,1,0,0,0
leather_jacket_1473.jpeg,0,0,1,0,0,0
leather_jacket_425.jpeg,0,0,1,0,0,0
leather_jacket_1189.jpeg,0,0,1,0,0,0
leather_jacket_1023.jpeg,0,0,1,0,0,0
leather_jacket_2025.jpeg,0,0,1,0,0,0
leather_jacket_1609.jpeg,0,0,1,0,0,0
leather_jacket_1259.jpeg,0,0,1,0,0,0
leather_jacket_1873.jpeg,0,0,1,0,0,0
leather_jacket_825.jpeg,0,0,1,0,0,0
leather_jacket_1170.jpeg,0,0,1,0,0,0
leather_jacket_126.jpeg,0,0,1,0,0,0
leather_jacket_1520.jpeg,0,0,1,0,0,0
leather_jacket_576.jpeg,0,0,1,0,0,0
leather_jacket_1035.jpeg,0,0,1,0,0,0
leather_jacket_599.jpeg,0,0,1,0,0,0
leather_jacket_433.jpeg,0,0,1,0,0,0
leather_jacket_1465.jpeg,0,0,1,0,0,0
leather_jacket_960.jpeg,0,0,1,0,0,0
leather_jacket_1936.jpeg,0,0,1,0,0,0
leather_jacket_258.jpeg,0,0,1,0,0,0
leather_jacket_608.jpeg,0,0,1,0,0,0
leather_jacket_2072.jpeg,0,0,1,0,0,0
leather_jacket_521.jpeg,0,0,1,0,0,0
leather_jacket_1577.jpeg,0,0,1,0,0,0
leather_jacket_171.jpeg,0,0,1,0,0,0
leather_jacket_1127.jpeg,0,0,1,0,0,0
leather_jacket_872.jpeg,0,0,1,0,0,0
leather_jacket_1824.jpeg,0,0,1,0,0,0
leather_jacket_1961.jpeg,0,0,1,0,0,0
leather_jacket_937.jpeg,0,0,1,0,0,0
leather_jacket_1432.jpeg,0,0,1,0,0,0
leather_jacket_464.jpeg,0,0,1,0,0,0
leather_jacket_1062.jpeg,0,0,1,0,0,0
